timestamp,open,high,low,close,volume
2015-09-18,290.29,290.29,290.29,290.29,0
2015-09-21,289.09,289.09,289.09,289.09,0
2015-09-22,278.55,278.55,278.55,278.55,0
2015-09-23,279.11,279.11,279.11,279.11,0
2015-09-24,275.58,275.58,275.58,275.58,0
2015-09-25,280.14,280.14,280.14,280.14,0
2015-09-28,276.23,276.23,276.23,276.23,0
2015-09-29,274.33,274.33,274.33,274.33,0
2015-09-30,278.9,278.9,278.9,278.9,0
2015-10-01,279.51,279.51,279.51,279.51,0
2015-10-02,281.87,281.87,281.87,281.87,0
2015-10-05,288.32,288.32,288.32,288.32,0
2015-10-06,291.19,291.19,291.19,291.19,0
2015-10-07,293.23,293.23,293.23,293.23,0
2015-10-08,292.02,292.02,292.02,292.02,0
2015-10-09,298.24,298.24,298.24,298.24,0
2015-10-12,295.01,295.01,295.01,295.01,0
2015-10-13,293.02,293.02,293.02,293.02,0
2015-10-14,293.85,293.85,293.85,293.85,0
2015-10-15,295.22,295.22,295.22,295.22,0
2015-10-16,296.63,296.63,296.63,296.63,0
2015-10-19,296.66,296.66,296.66,296.66,0
2015-10-20,297.09,297.09,297.09,297.09,0
2015-10-21,298.04,298.04,298.04,298.04,0
2015-10-22,295.96,295.96,295.96,295.96,0
2015-10-23,301.23,301.23,301.23,301.23,0
2015-10-26,300.36,300.36,300.36,300.36,0
2015-10-27,298.76,298.76,298.76,298.76,0
2015-10-28,300.87,300.87,300.87,300.87,0
2015-10-29,299.09,299.09,299.09,299.09,0
2015-10-30,301.25,301.25,301.25,301.25,0
2015-11-02,304.34,304.34,304.34,304.34,0
2015-11-03,301.32,301.32,301.32,301.32,0
2015-11-04,303.68,303.68,303.68,303.68,0
2015-11-05,301.92,301.92,301.92,301.92,0
2015-11-06,297.64,297.64,297.64,297.64,0
2015-11-09,296.6,296.6,296.6,296.6,0
2015-11-10,292.45,292.45,292.45,292.45,0
2015-11-11,296.81,296.81,296.81,296.81,0
2015-11-12,293.68,293.68,293.68,293.68,0
2015-11-13,289.5,289.5,289.5,289.5,0
2015-11-16,288.48,288.48,288.48,288.48,0
2015-11-17,293.23,293.23,293.23,293.23,0
2015-11-18,293.4,293.4,293.4,293.4,0
2015-11-19,295.92,295.92,295.92,295.92,0
2015-11-20,296.18,296.18,296.18,296.18,0
2015-11-23,294.14,294.14,294.14,294.14,0
2015-11-24,289.57,289.57,289.57,289.57,0
2015-11-25,293.76,293.76,293.76,293.76,0
2015-11-26,296.91,296.91,296.91,296.91,0
2015-11-27,296.09,296.09,296.09,296.09,0
2015-11-30,297.82,297.82,297.82,297.82,0
2015-12-01,298.31,298.31,298.31,298.31,0
2015-12-02,297.12,297.12,297.12,297.12,0
2015-12-03,299.17,299.17,299.17,299.17,0
2015-12-04,295.99,295.99,295.99,295.99,0
2015-12-07,297.54,297.54,297.54,297.54,0
2015-12-08,293.57,293.57,293.57,293.57,0
2015-12-09,292.58,292.58,292.58,292.58,0
2015-12-10,292.74,292.74,292.74,292.74,0
2015-12-11,288.63,288.63,288.63,288.63,0
2015-12-14,286.97,286.97,286.97,286.97,0
2015-12-15,288.92,288.92,288.92,288.92,0
2015-12-16,291.75,291.75,291.75,291.75,0
2015-12-17,294.2,294.2,294.2,294.2,0
2015-12-18,289.14,289.14,289.14,289.14,0
2015-12-21,291.29,291.29,291.29,291.29,0
2015-12-22,289.49,289.49,289.49,289.49,0
2015-12-23,293.4,293.4,293.4,293.4,0
2015-12-28,295.01,295.01,295.01,295.01,0
2015-12-29,297.01,297.01,297.01,297.01,0
2015-12-30,296.44,296.44,296.44,296.44,0
2015-12-31,294.31,294.31,294.31,294.31,0
2016-01-04,286.17,286.17,286.17,286.17,0
2016-01-05,284.08,284.08,284.08,284.08,0
2016-01-06,280.06,280.06,280.06,280.06,0
2016-01-07,276.14,276.14,276.14,276.14,0
2016-01-08,279.54,279.54,279.54,279.54,0
2016-01-11,277.2,277.2,277.2,277.2,0
2016-01-12,279.85,279.85,279.85,279.85,0
2016-01-13,280.18,280.18,280.18,280.18,0
2016-01-14,274.05,274.05,274.05,274.05,0
2016-01-15,269.0,269.0,269.0,269.0,0
2016-01-18,265.92,265.92,265.92,265.92,0
2016-01-19,270.9,270.9,270.9,270.9,0
2016-01-20,265.11,265.11,265.11,265.11,0
2016-01-21,264.08,264.08,264.08,264.08,0
2016-01-22,273.24,273.24,273.24,273.24,0
2016-01-25,272.15,272.15,272.15,272.15,0
2016-01-26,272.7,272.7,272.7,272.7,0
2016-01-27,275.81,275.81,275.81,275.81,0
2016-01-28,275.22,275.22,275.22,275.22,0
2016-01-29,274.48,274.48,274.48,274.48,0
2016-02-01,275.98,275.98,275.98,275.98,0
2016-02-02,274.03,274.03,274.03,274.03,0
2016-02-03,273.42,273.42,273.42,273.42,0
2016-02-04,272.26,272.26,272.26,272.26,0
2016-02-05,273.8,273.8,273.8,273.8,0
2016-02-08,263.34,263.34,263.34,263.34,0
2016-02-09,257.5,257.5,257.5,257.5,0
2016-02-10,265.11,265.11,265.11,265.11,0
2016-02-11,259.21,259.21,259.21,259.21,0
2016-02-12,260.0,260.0,260.0,260.0,0
2016-02-15,268.35,268.35,268.35,268.35,0
2016-02-16,266.86,266.86,266.86,266.86,0
2016-02-17,271.04,271.04,271.04,271.04,0
2016-02-18,274.35,274.35,274.35,274.35,0
2016-02-19,270.83,270.83,270.83,270.83,0
2016-02-22,272.38,272.38,272.38,272.38,0
2016-02-23,272.2,272.2,272.2,272.2,0
2016-02-24,263.68,263.68,263.68,263.68,0
2016-02-25,268.9,268.9,268.9,268.9,0
2016-02-26,272.19,272.19,272.19,272.19,0
2016-02-29,270.33,270.33,270.33,270.33,0
2016-03-01,274.21,274.21,274.21,274.21,0
2016-03-02,275.07,275.07,275.07,275.07,0
2016-03-03,277.07,277.07,277.07,277.07,0
2016-03-04,280.64,280.64,280.64,280.64,0
2016-03-07,277.75,277.75,277.75,277.75,0
2016-03-08,280.23,280.23,280.23,280.23,0
2016-03-09,280.32,280.32,280.32,280.32,0
2016-03-10,282.77,282.77,282.77,282.77,0
2016-03-11,285.63,285.63,285.63,285.63,0
2016-03-14,287.29,287.29,287.29,287.29,0
2016-03-15,284.42,284.42,284.42,284.42,0
2016-03-16,283.03,283.03,283.03,283.03,0
2016-03-17,286.8,286.8,286.8,286.8,0
2016-03-18,288.6,288.6,288.6,288.6,0
2016-03-21,287.79,287.79,287.79,287.79,0
2016-03-22,285.01,285.01,285.01,285.01,0
2016-03-23,286.57,286.57,286.57,286.57,0
2016-03-24,282.04,282.04,282.04,282.04,0
2016-03-29,283.8,283.8,283.8,283.8,0
2016-03-30,291.6,291.6,291.6,291.6,0
2016-03-31,291.36,291.36,291.36,291.36,0
2016-04-01,285.32,285.32,285.32,285.32,0
2016-04-04,289.95,289.95,289.95,289.95,0
2016-04-05,283.41,283.41,283.41,283.41,0
2016-04-06,284.35,284.35,284.35,284.35,0
2016-04-07,285.47,285.47,285.47,285.47,0
2016-04-08,287.33,287.33,287.33,287.33,0
2016-04-11,290.25,290.25,290.25,290.25,0
2016-04-12,288.94,288.94,288.94,288.94,0
2016-04-13,293.55,293.55,293.55,293.55,0
2016-04-14,294.23,294.23,294.23,294.23,0
2016-04-15,292.85,292.85,292.85,292.85,0
2016-04-18,293.42,293.42,293.42,293.42,0
2016-04-19,299.88,299.88,299.88,299.88,0
2016-04-20,299.39,299.39,299.39,299.39,0
2016-04-21,298.6,298.6,298.6,298.6,0
2016-04-22,296.53,296.53,296.53,296.53,0
2016-04-25,294.68,294.68,294.68,294.68,0
2016-04-26,296.54,296.54,296.54,296.54,0
2016-04-27,296.77,296.77,296.77,296.77,0
2016-04-28,294.94,294.94,294.94,294.94,0
2016-04-29,295.47,295.47,295.47,295.47,0
2016-05-02,296.304,296.304,296.304,296.304,0
2016-05-03,293.637,293.637,293.637,293.637,0
2016-05-04,289.378,289.378,289.378,289.378,0
2016-05-05,287.675,287.675,287.675,287.675,0
2016-05-06,285.495,285.495,285.495,285.495,0
2016-05-09,288.781,288.781,288.781,288.781,0
2016-05-10,289.702,289.702,289.702,289.702,0
2016-05-11,289.589,289.589,289.589,289.589,0
2016-05-12,291.857,291.857,291.857,291.857,0
2016-05-13,287.316,287.316,287.316,287.316,0
2016-05-16,287.631,287.631,287.631,287.631,0
2016-05-17,288.314,288.314,288.314,288.314,0
2016-05-18,286.99,286.99,286.99,286.99,0
2016-05-19,286.26,286.26,286.26,286.26,0
2016-05-20,288.87,288.87,288.87,288.87,0
2016-05-23,287.844,287.844,287.844,287.844,0
2016-05-24,291.63,291.63,291.63,291.63,0
2016-05-25,296.091,296.091,296.091,296.091,0
2016-05-26,297.751,297.751,297.751,297.751,0
2016-05-27,297.007,297.007,297.007,297.007,0
2016-05-30,297.572,297.572,297.572,297.572,0
2016-05-31,297.796,297.796,297.796,297.796,0
2016-06-01,294.269,294.269,294.269,294.269,0
2016-06-02,295.357,295.357,295.357,295.357,0
2016-06-03,297.446,297.446,297.446,297.446,0
2016-06-06,298.136,298.136,298.136,298.136,0
2016-06-07,301.596,301.596,301.596,301.596,0
2016-06-08,301.473,301.473,301.473,301.473,0
2016-06-09,296.668,296.668,296.668,296.668,0
2016-06-10,289.457,289.457,289.457,289.457,0
2016-06-13,282.895,282.895,282.895,282.895,0
2016-06-14,278.033,278.033,278.033,278.033,0
2016-06-15,279.137,279.137,279.137,279.137,0
2016-06-16,274.034,274.034,274.034,274.034,0
2016-06-17,280.104,280.104,280.104,280.104,0
2016-06-20,292.639,292.639,292.639,292.639,0
2016-06-21,292.144,292.144,292.144,292.144,0
2016-06-22,294.354,294.354,294.354,294.354,0
2016-06-23,300.259,300.259,300.259,300.259,0
2016-06-24,273.466,273.466,273.466,273.466,0
2016-06-27,262.45,262.45,262.45,262.45,0
2016-06-28,269.592,269.592,269.592,269.592,0
2016-06-29,274.059,274.059,274.059,274.059,0
2016-06-30,277.012,277.012,277.012,277.012,0
2016-07-01,281.714,281.714,281.714,281.714,0
2016-07-04,280.257,280.257,280.257,280.257,0
2016-07-05,276.42,276.42,276.42,276.42,0
2016-07-06,269.411,269.411,269.411,269.411,0
2016-07-07,273.96,273.96,273.96,273.96,0
2016-07-08,275.437,275.437,275.437,275.437,0
2016-07-11,280.292,280.292,280.292,280.292,0
2016-07-12,284.502,284.502,284.502,284.502,0
2016-07-13,285.405,285.405,285.405,285.405,0
2016-07-14,288.179,288.179,288.179,288.179,0
2016-07-15,286.877,286.877,286.877,286.877,0
2016-07-18,285.974,285.974,285.974,285.974,0
2016-07-19,284.755,284.755,284.755,284.755,0
2016-07-20,287.41,287.41,287.41,287.41,0
2016-07-21,288.57,288.57,288.57,288.57,0
2016-07-22,288.256,288.256,288.256,288.256,0
2016-07-25,288.513,288.513,288.513,288.513,0
2016-07-26,288.925,288.925,288.925,288.925,0
2016-07-27,290.965,290.965,290.965,290.965,0
2016-07-28,290.467,290.467,290.467,290.467,0
2016-07-29,290.668,290.668,290.668,290.668,0
2016-08-01,290.88,290.88,290.88,290.88,0
2016-08-03,288.519,288.519,288.519,288.519,0
2016-08-04,288.748,288.748,288.748,288.748,0
2016-08-05,290.144,290.144,290.144,290.144,0
2016-08-08,291.245,291.245,291.245,291.245,0
2016-08-09,293.535,293.535,293.535,293.535,0
2016-08-10,297.378,297.378,297.378,297.378,0
2016-08-12,300.454,300.454,300.454,300.454,0
2016-08-15,300.122,300.122,300.122,300.122,0
2016-08-16,300.821,300.821,300.821,300.821,0
2016-08-17,298.568,298.568,298.568,298.568,0
2016-08-18,300.236,300.236,300.236,300.236,0
2016-08-19,299.583,299.583,299.583,299.583,0
2016-08-22,297.939,297.939,297.939,297.939,0
2016-08-23,301.781,301.781,301.781,301.781,0
2016-08-24,302.069,302.069,302.069,302.069,0
2016-08-25,300.031,300.031,300.031,300.031,0
2016-08-26,300.697,300.697,300.697,300.697,0
2016-08-29,297.625,297.625,297.625,297.625,0
2016-08-30,299.661,299.661,299.661,299.661,0
2016-08-31,298.483,298.483,298.483,298.483,0
2016-09-01,299.296,299.296,299.296,299.296,0
2016-09-02,302.43,302.43,302.43,302.43,0
2016-09-05,304.117,304.117,304.117,304.117,0
2016-09-06,303.946,303.946,303.946,303.946,0
2016-09-07,305.672,305.672,305.672,305.672,0
2016-09-08,305.044,305.044,305.044,305.044,0
2016-09-09,301.57,301.57,301.57,301.57,0
2016-09-12,294.93,294.93,294.93,294.93,0
2016-09-13,297.086,297.086,297.086,297.086,0
2016-09-14,295.567,295.567,295.567,295.567,0
2016-09-15,295.226,295.226,295.226,295.226,0
2016-09-16,293.928,293.928,293.928,293.928,0
2016-09-19,295.543,295.543,295.543,295.543,0
2016-09-20,297.464,297.464,297.464,297.464,0
2016-09-21,296.501,296.501,296.501,296.501,0
2016-09-22,303.472,303.472,303.472,303.472,0
2016-09-23,300.231,300.231,300.231,300.231,0
2016-09-26,297.247,297.247,297.247,297.247,0
2016-09-27,294.023,294.023,294.023,294.023,0
2016-09-28,298.204,298.204,298.204,298.204,0
2016-09-29,298.357,298.357,298.357,298.357,0
2016-09-30,295.265,295.265,295.265,295.265,0
2016-10-03,298.427,298.427,298.427,298.427,0
2016-10-04,299.716,299.716,299.716,299.716,0
2016-10-05,298.813,298.813,298.813,298.813,0
2016-10-06,297.929,297.929,297.929,297.929,0
2016-10-07,295.285,295.285,295.285,295.285,0
2016-10-10,295.244,295.244,295.244,295.244,0
2016-10-11,294.36,294.36,294.36,294.36,0
2016-10-12,289.655,289.655,289.655,289.655,0
2016-10-13,285.949,285.949,285.949,285.949,0
2016-10-14,290.655,290.655,290.655,290.655,0
2016-10-17,288.614,288.614,288.614,288.614,0
2016-10-18,291.403,291.403,291.403,291.403,0
2016-10-19,291.234,291.234,291.234,291.234,0
2016-10-20,289.635,289.635,289.635,289.635,0
2016-10-21,288.197,288.197,288.197,288.197,0
2016-10-24,288.968,288.968,288.968,288.968,0
2016-10-25,287.45,287.45,287.45,287.45,0
2016-10-26,285.421,285.421,285.421,285.421,0
2016-10-27,285.903,285.903,285.903,285.903,0
2016-10-28,285.005,285.005,285.005,285.005,0
2016-10-31,284.587,284.587,284.587,284.587,0
2016-11-01,284.346,284.346,284.346,284.346,0
2016-11-02,282.741,282.741,282.741,282.741,0
2016-11-03,281.934,281.934,281.934,281.934,0
2016-11-04,278.307,278.307,278.307,278.307,0
2016-11-07,281.524,281.524,281.524,281.524,0
2016-11-08,281.212,281.212,281.212,281.212,0
2016-11-09,279.685,279.685,279.685,279.685,0
2016-11-10,282.913,282.913,282.913,282.913,0
2016-11-11,280.647,280.647,280.647,280.647,0
2016-11-14,277.348,277.348,277.348,277.348,0
2016-11-15,276.738,276.738,276.738,276.738,0
2016-11-16,275.143,275.143,275.143,275.143,0
2016-11-17,275.182,275.182,275.182,275.182,0
2016-11-18,274.985,274.985,274.985,274.985,0
2016-11-21,275.758,275.758,275.758,275.758,0
2016-11-22,276.263,276.263,276.263,276.263,0
2016-11-23,274.165,274.165,274.165,274.165,0
2016-11-24,275.186,275.186,275.186,275.186,0
2016-11-25,277.186,277.186,277.186,277.186,0
2016-11-28,274.933,274.933,274.933,274.933,0
2016-11-29,274.96,274.96,274.96,274.96,0
2016-11-30,278.825,278.825,278.825,278.825,0
2016-12-01,277.757,277.757,277.757,277.757,0
2016-12-02,275.161,275.161,275.161,275.161,0
2016-12-05,278.992,278.992,278.992,278.992,0
2016-12-06,280.864,280.864,280.864,280.864,0
2016-12-07,283.695,283.695,283.695,283.695,0
2016-12-08,285.469,285.469,285.469,285.469,0
2016-12-09,284.485,284.485,284.485,284.485,0
2016-12-12,285.262,285.262,285.262,285.262,0
2016-12-13,287.456,287.456,287.456,287.456,0
2016-12-14,288.0,288.0,288.0,288.0,0
2016-12-15,283.181,283.181,283.181,283.181,0
2016-12-16,285.6,285.6,285.6,285.6,0
2016-12-19,285.355,285.355,285.355,285.355,0
2016-12-20,285.055,285.055,285.055,285.055,0
2016-12-21,286.531,286.531,286.531,286.531,0
2016-12-22,286.931,286.931,286.931,286.931,0
2016-12-23,286.408,286.408,286.408,286.408,0
2016-12-27,287.21,287.21,287.21,287.21,0
2016-12-28,286.563,286.563,286.563,286.563,0
2016-12-29,288.063,288.063,288.063,288.063,0
2016-12-30,290.967,290.967,290.967,290.967,0
2017-01-02,290.887,290.887,290.887,290.887,0
2017-01-03,290.024,290.024,290.024,290.024,0
2017-01-04,290.297,290.297,290.297,290.297,0
2017-01-05,293.191,293.191,293.191,293.191,0
2017-01-06,294.182,294.182,294.182,294.182,0
2017-01-09,291.801,291.801,291.801,291.801,0
2017-01-10,294.004,294.004,294.004,294.004,0
2017-01-11,293.41,293.41,293.41,293.41,0
2017-01-12,296.957,296.957,296.957,296.957,0
2017-01-13,297.405,297.405,297.405,297.405,0
2017-01-16,294.924,294.924,294.924,294.924,0
2017-01-17,296.988,296.988,296.988,296.988,0
2017-01-18,295.749,295.749,295.749,295.749,0
2017-01-19,295.509,295.509,295.509,295.509,0
2017-01-20,296.117,296.117,296.117,296.117,0
2017-01-23,297.527,297.527,297.527,297.527,0
2017-01-24,297.414,297.414,297.414,297.414,0
2017-01-25,301.325,301.325,301.325,301.325,0
2017-01-26,301.736,301.736,301.736,301.736,0
2017-01-27,301.367,301.367,301.367,301.367,0
2017-01-30,297.678,297.678,297.678,297.678,0
2017-01-31,300.012,300.012,300.012,300.012,0
2017-02-01,301.699,301.699,301.699,301.699,0
2017-02-02,302.242,302.242,302.242,302.242,0
2017-02-03,302.482,302.482,302.482,302.482,0
2017-02-06,298.793,298.793,298.793,298.793,0
2017-02-07,299.804,299.804,299.804,299.804,0
2017-02-08,299.113,299.113,299.113,299.113,0
2017-02-09,300.785,300.785,300.785,300.785,0
2017-02-10,299.84,299.84,299.84,299.84,0
2017-02-13,302.599,302.599,302.599,302.599,0
2017-02-14,301.884,301.884,301.884,301.884,0
2017-02-15,300.534,300.534,300.534,300.534,0
2017-02-16,304.047,304.047,304.047,304.047,0
2017-02-17,301.872,301.872,301.872,301.872,0
2017-02-20,302.561,302.561,302.561,302.561,0
2017-02-21,301.674,301.674,301.674,301.674,0
2017-02-22,301.275,301.275,301.275,301.275,0
2017-02-23,303.541,303.541,303.541,303.541,0
2017-02-24,299.455,299.455,299.455,299.455,0
2017-02-27,299.389,299.389,299.389,299.389,0
2017-02-28,300.569,300.569,300.569,300.569,0
2017-03-01,303.05,303.05,303.05,303.05,0
2017-03-02,304.278,304.278,304.278,304.278,0
2017-03-03,304.079,304.079,304.079,304.079,0
2017-03-06,304.404,304.404,304.404,304.404,0
2017-03-07,303.182,303.182,303.182,303.182,0
2017-03-08,302.946,302.946,302.946,302.946,0
2017-03-09,303.784,303.784,303.784,303.784,0
2017-03-10,307.814,307.814,307.814,307.814,0
2017-03-13,309.099,309.099,309.099,309.099,0
2017-03-14,306.431,306.431,306.431,306.431,0
2017-03-15,306.706,306.706,306.706,306.706,0
2017-03-16,311.969,311.969,311.969,311.969,0
2017-03-17,312.684,312.684,312.684,312.684,0
2017-03-20,313.118,313.118,313.118,313.118,0
2017-03-21,315.41,315.41,315.41,315.41,0
2017-03-22,310.024,310.024,310.024,310.024,0
2017-03-23,311.15,311.15,311.15,311.15,0
2017-03-24,312.74,312.74,312.74,312.74,0
2017-03-27,313.394,313.394,313.394,313.394,0
2017-03-28,314.394,314.394,314.394,314.394,0
2017-03-29,313.221,313.221,313.221,313.221,0
2017-03-30,313.751,313.751,313.751,313.751,0
2017-03-31,313.943,313.943,313.943,313.943,0
2017-04-03,315.178,315.178,315.178,315.178,0
2017-04-04,312.581,312.581,312.581,312.581,0
2017-04-05,314.08,314.08,314.08,314.08,0
2017-04-06,313.666,313.666,313.666,313.666,0
2017-04-07,312.072,312.072,312.072,312.072,0
2017-04-10,311.912,311.912,311.912,311.912,0
2017-04-11,314.255,314.255,314.255,314.255,0
2017-04-12,314.093,314.093,314.093,314.093,0
2017-04-13,314.147,314.147,314.147,314.147,0
2017-04-18,313.152,313.152,313.152,313.152,0
2017-04-19,314.501,314.501,314.501,314.501,0
2017-04-20,315.484,315.484,315.484,315.484,0
2017-04-21,315.241,315.241,315.241,315.241,0
2017-04-24,325.242,325.242,325.242,325.242,0
2017-04-25,328.143,328.143,328.143,328.143,0
2017-04-26,329.036,329.036,329.036,329.036,0
2017-04-27,330.421,330.421,330.421,330.421,0
2017-04-28,330.777,330.777,330.777,330.777,0
2017-05-02,331.872,331.872,331.872,331.872,0
2017-05-03,333.603,333.603,333.603,333.603,0
2017-05-04,335.873,335.873,335.873,335.873,0
2017-05-05,339.633,339.633,339.633,339.633,0
2017-05-08,338.522,338.522,338.522,338.522,0
2017-05-09,338.527,338.527,338.527,338.527,0
2017-05-10,337.807,337.807,337.807,337.807,0
2017-05-11,337.098,337.098,337.098,337.098,0
2017-05-12,337.302,337.302,337.302,337.302,0
2017-05-15,339.596,339.596,339.596,339.596,0
2017-05-16,343.003,343.003,343.003,343.003,0
2017-05-17,342.702,342.702,342.702,342.702,0
2017-05-18,336.658,336.658,336.658,336.658,0
2017-05-19,342.286,342.286,342.286,342.286,0
2017-05-22,343.51,343.51,343.51,343.51,0
2017-05-23,344.278,344.278,344.278,344.278,0
2017-05-24,343.613,343.613,343.613,343.613,0
2017-05-26,341.983,341.983,341.983,341.983,0
2017-05-29,341.859,341.859,341.859,341.859,0
2017-05-30,341.024,341.024,341.024,341.024,0
2017-05-31,344.111,344.111,344.111,344.111,0
2017-06-01,343.5,343.5,343.5,343.5,0
2017-06-02,347.505,347.505,347.505,347.505,0
2017-06-05,345.813,345.813,345.813,345.813,0
2017-06-06,343.63,343.63,343.63,343.63,0
2017-06-07,344.841,344.841,344.841,344.841,0
2017-06-08,343.597,343.597,343.597,343.597,0
2017-06-09,342.189,342.189,342.189,342.189,0
2017-06-12,342.032,342.032,342.032,342.032,0
2017-06-13,343.708,343.708,343.708,343.708,0
2017-06-14,348.004,348.004,348.004,348.004,0
2017-06-15,338.82,338.82,338.82,338.82,0
2017-06-16,342.233,342.233,342.233,342.233,0
