timestamp,open,high,low,close,volume
2016-01-07,10.88,10.88,10.88,10.88,0
2016-01-08,10.98,10.98,10.98,10.98,0
2016-01-11,10.87,10.87,10.87,10.87,0
2016-01-12,10.8,10.8,10.8,10.8,0
2016-01-13,10.84,10.84,10.84,10.84,0
2016-01-14,10.76,10.76,10.76,10.76,0
2016-01-15,10.73,10.73,10.73,10.73,0
2016-01-18,10.86,10.86,10.86,10.86,0
2016-01-19,10.93,10.93,10.93,10.93,0
2016-01-20,10.8,10.8,10.8,10.8,0
2016-01-21,10.78,10.78,10.78,10.78,0
2016-01-22,10.81,10.81,10.81,10.81,0
2016-01-25,10.92,10.92,10.92,10.92,0
2016-01-26,10.9,10.9,10.9,10.9,0
2016-01-27,10.91,10.91,10.91,10.91,0
2016-01-28,10.94,10.94,10.94,10.94,0
2016-01-29,11.07,11.07,11.07,11.07,0
2016-01-30,11.14,11.14,11.14,11.14,0
2016-02-01,11.13,11.13,11.13,11.13,0
2016-02-02,11.16,11.16,11.16,11.16,0
2016-02-03,11.08,11.08,11.08,11.08,0
2016-02-15,11.14,11.14,11.14,11.14,0
2016-02-16,11.23,11.23,11.23,11.23,0
2016-02-17,11.24,11.24,11.24,11.24,0
2016-02-18,11.32,11.32,11.32,11.32,0
2016-02-19,11.37,11.37,11.37,11.37,0
2016-02-22,11.39,11.39,11.39,11.39,0
2016-02-23,11.46,11.46,11.46,11.46,0
2016-02-25,11.42,11.42,11.42,11.42,0
2016-02-26,11.52,11.52,11.52,11.52,0
2016-03-01,11.64,11.64,11.64,11.64,0
2016-03-02,11.65,11.65,11.65,11.65,0
2016-03-03,11.66,11.66,11.66,11.66,0
2016-03-04,11.7,11.7,11.7,11.7,0
2016-03-07,11.72,11.72,11.72,11.72,0
2016-03-09,11.67,11.67,11.67,11.67,0
2016-03-10,11.72,11.72,11.72,11.72,0
2016-03-11,11.79,11.79,11.79,11.79,0
2016-03-14,11.84,11.84,11.84,11.84,0
2016-03-15,11.72,11.72,11.72,11.72,0
2016-03-16,11.81,11.81,11.81,11.81,0
2016-03-17,11.76,11.76,11.76,11.76,0
2016-03-18,11.79,11.79,11.79,11.79,0
2016-03-21,11.82,11.82,11.82,11.82,0
2016-03-22,11.81,11.81,11.81,11.81,0
2016-03-23,11.77,11.77,11.77,11.77,0
2016-03-24,11.75,11.75,11.75,11.75,0
2016-03-25,11.75,11.75,11.75,11.75,0
2016-03-28,11.73,11.73,11.73,11.73,0
2016-03-29,11.66,11.66,11.66,11.66,0
2016-03-30,11.78,11.78,11.78,11.78,0
2016-03-31,11.79,11.79,11.79,11.79,0
2016-04-01,11.75,11.75,11.75,11.75,0
2016-04-06,11.69,11.69,11.69,11.69,0
2016-04-07,11.64,11.64,11.64,11.64,0
2016-04-08,11.66,11.66,11.66,11.66,0
2016-04-11,11.65,11.65,11.65,11.65,0
2016-04-12,11.54,11.54,11.54,11.54,0
2016-04-13,11.64,11.64,11.64,11.64,0
2016-04-14,11.7,11.7,11.7,11.7,0
2016-04-15,11.68,11.68,11.68,11.68,0
2016-04-18,11.66,11.66,11.66,11.66,0
2016-04-19,11.67,11.67,11.67,11.67,0
2016-04-20,11.54,11.54,11.54,11.54,0
2016-04-21,11.59,11.59,11.59,11.59,0
2016-04-22,11.5,11.5,11.5,11.5,0
2016-04-25,11.52,11.52,11.52,11.52,0
2016-04-26,11.56,11.56,11.56,11.56,0
2016-04-27,11.54,11.54,11.54,11.54,0
2016-04-28,11.47,11.47,11.47,11.47,0
2016-04-29,11.36,11.36,11.36,11.36,0
2016-05-03,11.31,11.31,11.31,11.31,0
2016-05-04,11.22,11.22,11.22,11.22,0
2016-05-05,11.23,11.23,11.23,11.23,0
2016-05-06,11.18,11.18,11.18,11.18,0
2016-05-09,11.12,11.12,11.12,11.12,0
2016-05-10,11.17,11.17,11.17,11.17,0
2016-05-11,11.15,11.15,11.15,11.15,0
2016-05-12,11.08,11.08,11.08,11.08,0
2016-05-13,11.08,11.08,11.08,11.08,0
2016-05-16,11.09,11.09,11.09,11.09,0
2016-05-17,11.15,11.15,11.15,11.15,0
2016-05-18,11.17,11.17,11.17,11.17,0
2016-05-19,11.08,11.08,11.08,11.08,0
2016-05-20,11.11,11.11,11.11,11.11,0
2016-05-23,11.24,11.24,11.24,11.24,0
2016-05-24,11.26,11.26,11.26,11.26,0
2016-05-25,11.3,11.3,11.3,11.3,0
2016-05-26,11.33,11.33,11.33,11.33,0
2016-05-27,11.38,11.38,11.38,11.38,0
2016-05-30,11.44,11.44,11.44,11.44,0
2016-05-31,11.46,11.46,11.46,11.46,0
2016-06-01,11.5,11.5,11.5,11.5,0
2016-06-02,11.42,11.42,11.42,11.42,0
2016-06-03,11.41,11.41,11.41,11.41,0
2016-06-04,11.42,11.42,11.42,11.42,0
2016-06-06,11.4,11.4,11.4,11.4,0
2016-06-07,11.5,11.5,11.5,11.5,0
2016-06-08,11.49,11.49,11.49,11.49,0
2016-06-14,11.38,11.38,11.38,11.38,0
2016-06-15,11.45,11.45,11.45,11.45,0
2016-06-16,11.35,11.35,11.35,11.35,0
2016-06-17,11.4,11.4,11.4,11.4,0
2016-06-20,11.47,11.47,11.47,11.47,0
2016-06-21,11.52,11.52,11.52,11.52,0
2016-06-23,11.5,11.5,11.5,11.5,0
2016-06-24,11.28,11.28,11.28,11.28,0
2016-06-27,11.36,11.36,11.36,11.36,0
2016-06-28,11.39,11.39,11.39,11.39,0
2016-06-29,11.48,11.48,11.48,11.48,0
2016-06-30,11.54,11.54,11.54,11.54,0
2016-07-01,11.6,11.6,11.6,11.6,0
2016-07-04,11.66,11.66,11.66,11.66,0
2016-07-05,11.66,11.66,11.66,11.66,0
2016-07-06,11.53,11.53,11.53,11.53,0
2016-07-07,11.6,11.6,11.6,11.6,0
2016-07-11,11.67,11.67,11.67,11.67,0
2016-07-12,11.71,11.71,11.71,11.71,0
2016-07-13,11.75,11.75,11.75,11.75,0
2016-07-14,11.75,11.75,11.75,11.75,0
2016-07-15,11.8,11.8,11.8,11.8,0
2016-07-18,11.82,11.82,11.82,11.82,0
2016-07-19,11.85,11.85,11.85,11.85,0
2016-07-20,11.8,11.8,11.8,11.8,0
2016-07-21,11.84,11.84,11.84,11.84,0
2016-07-22,11.83,11.83,11.83,11.83,0
2016-07-25,11.79,11.79,11.79,11.79,0
2016-07-26,11.84,11.84,11.84,11.84,0
2016-07-27,11.84,11.84,11.84,11.84,0
2016-07-28,11.82,11.82,11.82,11.82,0
2016-07-29,11.77,11.77,11.77,11.77,0
2016-08-01,11.87,11.87,11.87,11.87,0
2016-08-03,11.82,11.82,11.82,11.82,0
2016-08-04,11.84,11.84,11.84,11.84,0
2016-08-05,11.9,11.9,11.9,11.9,0
2016-08-08,11.92,11.92,11.92,11.92,0
2016-08-09,11.92,11.92,11.92,11.92,0
2016-08-11,11.92,11.92,11.92,11.92,0
2016-08-12,11.91,11.91,11.91,11.91,0
2016-08-15,11.94,11.94,11.94,11.94,0
2016-08-16,11.94,11.94,11.94,11.94,0
2016-08-17,11.96,11.96,11.96,11.96,0
2016-08-18,11.98,11.98,11.98,11.98,0
