timestamp,open,high,low,close,volume
2015-09-08,13.84,13.84,13.84,13.84,0
2015-09-09,13.98,13.98,13.98,13.98,0
2015-09-10,13.87,13.87,13.87,13.87,0
2015-09-11,13.76,13.76,13.76,13.76,0
2015-09-14,13.74,13.74,13.74,13.74,0
2015-09-15,13.78,13.78,13.78,13.78,0
2015-09-16,14.01,14.01,14.01,14.01,0
2015-09-17,14.06,14.06,14.06,14.06,0
2015-09-18,13.93,13.93,13.93,13.93,0
2015-09-21,13.87,13.87,13.87,13.87,0
2015-09-22,13.55,13.55,13.55,13.55,0
2015-09-23,13.47,13.47,13.47,13.47,0
2015-09-24,13.36,13.36,13.36,13.36,0
2015-09-25,13.52,13.52,13.52,13.52,0
2015-09-28,13.27,13.27,13.27,13.27,0
2015-09-29,13.19,13.19,13.19,13.19,0
2015-09-30,13.37,13.37,13.37,13.37,0
2015-10-01,13.42,13.42,13.42,13.42,0
2015-10-02,13.54,13.54,13.54,13.54,0
2015-10-05,14.02,14.02,14.02,14.02,0
2015-10-06,14.19,14.19,14.19,14.19,0
2015-10-07,14.29,14.29,14.29,14.29,0
2015-10-08,14.4,14.4,14.4,14.4,0
2015-10-09,14.62,14.62,14.62,14.62,0
2015-10-12,14.47,14.47,14.47,14.47,0
2015-10-13,14.42,14.42,14.42,14.42,0
2015-10-14,14.4,14.4,14.4,14.4,0
2015-10-15,14.47,14.47,14.47,14.47,0
2015-10-16,14.49,14.49,14.49,14.49,0
2015-10-19,14.38,14.38,14.38,14.38,0
2015-10-20,14.43,14.43,14.43,14.43,0
2015-10-21,14.44,14.44,14.44,14.44,0
2015-10-22,14.63,14.63,14.63,14.63,0
2015-10-23,14.63,14.63,14.63,14.63,0
2015-10-26,14.6,14.6,14.6,14.6,0
2015-10-27,14.33,14.33,14.33,14.33,0
2015-10-28,14.57,14.57,14.57,14.57,0
2015-10-29,14.48,14.48,14.48,14.48,0
2015-10-30,14.55,14.55,14.55,14.55,0
2015-11-02,14.58,14.58,14.58,14.58,0
2015-11-03,14.81,14.81,14.81,14.81,0
2015-11-04,14.76,14.76,14.76,14.76,0
2015-11-05,14.57,14.57,14.57,14.57,0
2015-11-06,14.44,14.44,14.44,14.44,0
2015-11-09,14.29,14.29,14.29,14.29,0
2015-11-10,14.24,14.24,14.24,14.24,0
2015-11-11,14.22,14.22,14.22,14.22,0
2015-11-12,14.06,14.06,14.06,14.06,0
2015-11-13,14.01,14.01,14.01,14.01,0
2015-11-16,14.01,14.01,14.01,14.01,0
2015-11-17,14.23,14.23,14.23,14.23,0
2015-11-18,14.22,14.22,14.22,14.22,0
2015-11-19,14.29,14.29,14.29,14.29,0
2015-11-20,14.27,14.27,14.27,14.27,0
2015-11-23,14.24,14.24,14.24,14.24,0
2015-11-24,14.26,14.26,14.26,14.26,0
2015-11-25,14.29,14.29,14.29,14.29,0
2015-11-26,14.31,14.31,14.31,14.31,0
2015-11-27,14.17,14.17,14.17,14.17,0
2015-11-30,14.25,14.25,14.25,14.25,0
2015-12-01,14.37,14.37,14.37,14.37,0
2015-12-02,14.27,14.27,14.27,14.27,0
2015-12-03,14.21,14.21,14.21,14.21,0
2015-12-04,14.09,14.09,14.09,14.09,0
2015-12-07,13.89,13.89,13.89,13.89,0
2015-12-08,13.76,13.76,13.76,13.76,0
2015-12-09,13.83,13.83,13.83,13.83,0
2015-12-10,13.88,13.88,13.88,13.88,0
2015-12-11,13.61,13.61,13.61,13.61,0
2015-12-14,13.44,13.44,13.44,13.44,0
2015-12-15,13.64,13.64,13.64,13.64,0
2015-12-16,13.67,13.67,13.67,13.67,0
2015-12-17,13.53,13.53,13.53,13.53,0
2015-12-18,13.47,13.47,13.47,13.47,0
2015-12-21,13.34,13.34,13.34,13.34,0
2015-12-22,13.46,13.46,13.46,13.46,0
2015-12-23,13.84,13.84,13.84,13.84,0
2015-12-24,13.91,13.91,13.91,13.91,0
2015-12-28,13.73,13.73,13.73,13.73,0
2015-12-29,13.82,13.82,13.82,13.82,0
2015-12-30,13.76,13.76,13.76,13.76,0
2015-12-31,13.72,13.72,13.72,13.72,0
2016-01-04,13.44,13.44,13.44,13.44,0
2016-01-05,13.51,13.51,13.51,13.51,0
2016-01-06,13.28,13.28,13.28,13.28,0
2016-01-07,13.03,13.03,13.03,13.03,0
2016-01-08,12.88,12.88,12.88,12.88,0
2016-01-11,12.69,12.69,12.69,12.69,0
2016-01-12,12.55,12.55,12.55,12.55,0
2016-01-13,12.56,12.56,12.56,12.56,0
2016-01-14,12.47,12.47,12.47,12.47,0
2016-01-15,12.18,12.18,12.18,12.18,0
2016-01-18,12.13,12.13,12.13,12.13,0
2016-01-19,12.13,12.13,12.13,12.13,0
2016-01-20,11.55,11.55,11.55,11.55,0
2016-01-21,11.94,11.94,11.94,11.94,0
2016-01-22,12.21,12.21,12.21,12.21,0
2016-01-25,12.11,12.11,12.11,12.11,0
2016-01-26,12.22,12.22,12.22,12.22,0
2016-01-27,12.34,12.34,12.34,12.34,0
2016-01-28,12.35,12.35,12.35,12.35,0
2016-01-29,12.59,12.59,12.59,12.59,0
2016-02-01,12.64,12.64,12.64,12.64,0
2016-02-02,12.48,12.48,12.48,12.48,0
2016-02-03,12.55,12.55,12.55,12.55,0
2016-02-04,12.92,12.92,12.92,12.92,0
2016-02-05,12.77,12.77,12.77,12.77,0
2016-02-08,12.55,12.55,12.55,12.55,0
2016-02-09,12.39,12.39,12.39,12.39,0
2016-02-10,12.44,12.44,12.44,12.44,0
2016-02-11,12.17,12.17,12.17,12.17,0
2016-02-12,12.43,12.43,12.43,12.43,0
2016-02-15,12.66,12.66,12.66,12.66,0
2016-02-16,12.59,12.59,12.59,12.59,0
2016-02-17,12.92,12.92,12.92,12.92,0
2016-02-18,12.92,12.92,12.92,12.92,0
2016-02-19,12.84,12.84,12.84,12.84,0
2016-02-22,13.05,13.05,13.05,13.05,0
2016-02-23,12.87,12.87,12.87,12.87,0
2016-02-24,12.74,12.74,12.74,12.74,0
2016-02-25,12.83,12.83,12.83,12.83,0
2016-02-26,13.09,13.09,13.09,13.09,0
2016-02-29,13.14,13.14,13.14,13.14,0
2016-03-01,13.25,13.25,13.25,13.25,0
2016-03-02,13.35,13.35,13.35,13.35,0
2016-03-03,13.55,13.55,13.55,13.55,0
2016-03-04,13.87,13.87,13.87,13.87,0
2016-03-07,13.88,13.88,13.88,13.88,0
2016-03-08,13.62,13.62,13.62,13.62,0
2016-03-09,13.7,13.7,13.7,13.7,0
2016-03-10,13.57,13.57,13.57,13.57,0
2016-03-11,13.88,13.88,13.88,13.88,0
2016-03-14,13.82,13.82,13.82,13.82,0
2016-03-15,13.65,13.65,13.65,13.65,0
2016-03-16,13.74,13.74,13.74,13.74,0
2016-03-17,14.27,14.27,14.27,14.27,0
2016-03-18,14.25,14.25,14.25,14.25,0
2016-03-21,14.19,14.19,14.19,14.19,0
2016-03-22,14.17,14.17,14.17,14.17,0
2016-03-23,13.96,13.96,13.96,13.96,0
2016-03-24,13.81,13.81,13.81,13.81,0
2016-03-25,13.85,13.85,13.85,13.85,0
2016-03-28,13.79,13.79,13.79,13.79,0
2016-03-29,13.82,13.82,13.82,13.82,0
2016-03-30,14.1,14.1,14.1,14.1,0
2016-03-31,14.05,14.05,14.05,14.05,0
2016-04-01,13.87,13.87,13.87,13.87,0
2016-04-04,13.94,13.94,13.94,13.94,0
2016-04-05,13.77,13.77,13.77,13.77,0
2016-04-06,13.92,13.92,13.92,13.92,0
2016-04-07,13.83,13.83,13.83,13.83,0
2016-04-08,14.08,14.08,14.08,14.08,0
2016-04-11,14.15,14.15,14.15,14.15,0
2016-04-12,14.33,14.33,14.33,14.33,0
2016-04-13,14.46,14.46,14.46,14.46,0
2016-04-14,14.37,14.37,14.37,14.37,0
2016-04-15,14.39,14.39,14.39,14.39,0
2016-04-18,14.45,14.45,14.45,14.45,0
2016-04-19,14.75,14.75,14.75,14.75,0
2016-04-20,14.84,14.84,14.84,14.84,0
2016-04-21,14.81,14.81,14.81,14.81,0
2016-04-22,14.79,14.79,14.79,14.79,0
2016-04-25,14.69,14.69,14.69,14.69,0
2016-04-26,14.86,14.86,14.86,14.86,0
2016-04-27,14.91,14.91,14.91,14.91,0
2016-04-28,15.07,15.07,15.07,15.07,0
2016-04-29,14.91,14.91,14.91,14.91,0
2016-05-02,14.93,14.93,14.93,14.93,0
2016-05-03,14.67,14.67,14.67,14.67,0
2016-05-04,14.42,14.42,14.42,14.42,0
2016-05-05,14.46,14.46,14.46,14.46,0
2016-05-06,14.45,14.45,14.45,14.45,0
2016-05-09,14.23,14.23,14.23,14.23,0
2016-05-10,14.38,14.38,14.38,14.38,0
2016-05-11,14.59,14.59,14.59,14.59,0
2016-05-12,14.47,14.47,14.47,14.47,0
2016-05-13,14.45,14.45,14.45,14.45,0
2016-05-16,14.55,14.55,14.55,14.55,0
2016-05-17,14.57,14.57,14.57,14.57,0
2016-05-18,14.54,14.54,14.54,14.54,0
2016-05-19,14.33,14.33,14.33,14.33,0
2016-05-20,14.5,14.5,14.5,14.5,0
