timestamp,open,high,low,close,volume
2015-07-02,100.19,100.19,100.19,100.19,0
2015-07-06,99.8,99.8,99.8,99.8,0
2015-07-07,99.55,99.55,99.55,99.55,0
2015-07-08,99.43,99.43,99.43,99.43,0
2015-07-09,99.42,99.42,99.42,99.42,0
2015-07-10,99.62,99.62,99.62,99.62,0
2015-07-13,99.68,99.68,99.68,99.68,0
2015-07-14,99.7,99.7,99.7,99.7,0
2015-07-15,99.82,99.82,99.82,99.82,0
2015-07-16,99.85,99.85,99.85,99.85,0
2015-07-17,99.89,99.89,99.89,99.89,0
2015-07-20,98.85,98.85,98.85,98.85,0
2015-07-21,98.64,98.64,98.64,98.64,0
2015-07-22,98.29,98.29,98.29,98.29,0
2015-07-23,98.17,98.17,98.17,98.17,0
2015-07-24,98.0,98.0,98.0,98.0,0
2015-07-27,97.56,97.56,97.56,97.56,0
2015-07-28,97.66,97.66,97.66,97.66,0
2015-07-29,98.02,98.02,98.02,98.02,0
2015-07-30,98.25,98.25,98.25,98.25,0
2015-08-03,98.31,98.31,98.31,98.31,0
2015-08-04,98.3,98.3,98.3,98.3,0
2015-08-05,98.36,98.36,98.36,98.36,0
2015-08-06,98.05,98.05,98.05,98.05,0
2015-08-07,97.73,97.73,97.73,97.73,0
2015-08-10,97.62,97.62,97.62,97.62,0
2015-08-11,97.12,97.12,97.12,97.12,0
2015-08-13,97.06,97.06,97.06,97.06,0
2015-08-14,97.0,97.0,97.0,97.0,0
2015-08-17,96.53,96.53,96.53,96.53,0
2015-08-18,96.51,96.51,96.51,96.51,0
2015-08-19,96.27,96.27,96.27,96.27,0
2015-08-20,96.01,96.01,96.01,96.01,0
2015-08-21,95.68,95.68,95.68,95.68,0
2015-08-24,94.83,94.83,94.83,94.83,0
2015-08-25,95.24,95.24,95.24,95.24,0
2015-08-26,95.12,95.12,95.12,95.12,0
2015-08-27,95.61,95.61,95.61,95.61,0
2015-08-28,95.77,95.77,95.77,95.77,0
2015-08-31,95.81,95.81,95.81,95.81,0
2015-09-01,95.63,95.63,95.63,95.63,0
2015-09-02,95.75,95.75,95.75,95.75,0
2015-09-03,96.0,96.0,96.0,96.0,0
2015-09-04,96.01,96.01,96.01,96.01,0
2015-09-08,96.12,96.12,96.12,96.12,0
2015-09-09,96.29,96.29,96.29,96.29,0
2015-09-10,96.18,96.18,96.18,96.18,0
2015-09-11,96.16,96.16,96.16,96.16,0
2015-09-14,96.07,96.07,96.07,96.07,0
2015-09-15,95.99,95.99,95.99,95.99,0
2015-09-16,95.69,95.69,95.69,95.69,0
2015-09-17,95.71,95.71,95.71,95.71,0
2015-09-18,95.68,95.68,95.68,95.68,0
2015-09-21,95.03,95.03,95.03,95.03,0
2015-09-22,94.54,94.54,94.54,94.54,0
2015-09-23,94.51,94.51,94.51,94.51,0
2015-09-24,94.01,94.01,94.01,94.01,0
2015-09-25,93.85,93.85,93.85,93.85,0
2015-09-28,92.94,92.94,92.94,92.94,0
2015-09-29,92.54,92.54,92.54,92.54,0
2015-09-30,92.54,92.54,92.54,92.54,0
2015-10-01,92.32,92.32,92.32,92.32,0
2015-10-02,92.12,92.12,92.12,92.12,0
2015-10-05,92.7,92.7,92.7,92.7,0
2015-10-06,93.1,93.1,93.1,93.1,0
2015-10-07,93.7,93.7,93.7,93.7,0
2015-10-08,93.79,93.79,93.79,93.79,0
2015-10-09,94.29,94.29,94.29,94.29,0
2015-10-12,94.37,94.37,94.37,94.37,0
2015-10-13,94.14,94.14,94.14,94.14,0
2015-10-14,94.03,94.03,94.03,94.03,0
2015-10-15,93.99,93.99,93.99,93.99,0
2015-10-16,94.24,94.24,94.24,94.24,0
2015-10-19,93.83,93.83,93.83,93.83,0
2015-10-20,93.96,93.96,93.96,93.96,0
2015-10-21,94.01,94.01,94.01,94.01,0
2015-10-22,93.87,93.87,93.87,93.87,0
2015-10-23,94.12,94.12,94.12,94.12,0
2015-10-26,94.17,94.17,94.17,94.17,0
2015-10-27,94.0,94.0,94.0,94.0,0
2015-10-28,94.16,94.16,94.16,94.16,0
2015-10-29,93.96,93.96,93.96,93.96,0
2015-10-30,93.99,93.99,93.99,93.99,0
2015-11-02,94.08,94.08,94.08,94.08,0
2015-11-03,94.15,94.15,94.15,94.15,0
2015-11-04,94.13,94.13,94.13,94.13,0
2015-11-05,93.98,93.98,93.98,93.98,0
2015-11-06,93.71,93.71,93.71,93.71,0
2015-11-09,93.29,93.29,93.29,93.29,0
2015-11-10,93.02,93.02,93.02,93.02,0
2015-11-11,93.01,93.01,93.01,93.01,0
2015-11-12,92.5,92.5,92.5,92.5,0
2015-11-13,92.26,92.26,92.26,92.26,0
2015-11-16,91.55,91.55,91.55,91.55,0
2015-11-17,91.86,91.86,91.86,91.86,0
2015-11-18,91.8,91.8,91.8,91.8,0
2015-11-19,91.4,91.4,91.4,91.4,0
2015-11-20,91.05,91.05,91.05,91.05,0
2015-11-23,90.92,90.92,90.92,90.92,0
2015-11-24,90.76,90.76,90.76,90.76,0
2015-11-25,90.94,90.94,90.94,90.94,0
2015-11-27,90.91,90.91,90.91,90.91,0
2015-11-30,90.98,90.98,90.98,90.98,0
2015-12-01,91.17,91.17,91.17,91.17,0
2015-12-02,91.19,91.19,91.19,91.19,0
2015-12-03,90.81,90.81,90.81,90.81,0
2015-12-04,90.65,90.65,90.65,90.65,0
2015-12-07,90.22,90.22,90.22,90.22,0
2015-12-08,89.64,89.64,89.64,89.64,0
2015-12-09,89.47,89.47,89.47,89.47,0
2015-12-10,89.31,89.31,89.31,89.31,0
2015-12-11,88.47,88.47,88.47,88.47,0
2015-12-14,87.21,87.21,87.21,87.21,0
2015-12-15,87.69,87.69,87.69,87.69,0
2015-12-16,87.88,87.88,87.88,87.88,0
2015-12-17,87.7,87.7,87.7,87.7,0
2015-12-18,87.07,87.07,87.07,87.07,0
2015-12-21,86.41,86.41,86.41,86.41,0
2015-12-22,86.37,86.37,86.37,86.37,0
2015-12-23,86.67,86.67,86.67,86.67,0
2015-12-24,86.82,86.82,86.82,86.82,0
2015-12-28,86.82,86.82,86.82,86.82,0
2015-12-29,86.96,86.96,86.96,86.96,0
2015-12-30,86.97,86.97,86.97,86.97,0
2015-12-31,87.07,87.07,87.07,87.07,0
2016-01-04,86.79,86.79,86.79,86.79,0
2016-01-05,87.03,87.03,87.03,87.03,0
2016-01-06,86.99,86.99,86.99,86.99,0
2016-01-07,86.57,86.57,86.57,86.57,0
2016-01-08,86.67,86.67,86.67,86.67,0
2016-01-11,86.33,86.33,86.33,86.33,0
2016-01-12,86.09,86.09,86.09,86.09,0
2016-01-13,85.71,85.71,85.71,85.71,0
2016-01-14,85.07,85.07,85.07,85.07,0
2016-01-15,84.02,84.02,84.02,84.02,0
2016-01-19,83.51,83.51,83.51,83.51,0
2016-01-20,82.18,82.18,82.18,82.18,0
2016-01-21,82.42,82.42,82.42,82.42,0
2016-01-22,83.21,83.21,83.21,83.21,0
2016-01-25,83.33,83.33,83.33,83.33,0
2016-01-26,83.5,83.5,83.5,83.5,0
2016-01-27,83.6,83.6,83.6,83.6,0
2016-01-28,83.74,83.74,83.74,83.74,0
2016-01-29,84.09,84.09,84.09,84.09,0
2016-02-01,83.84,83.84,83.84,83.84,0
2016-02-02,83.47,83.47,83.47,83.47,0
2016-02-03,83.25,83.25,83.25,83.25,0
2016-02-04,83.16,83.16,83.16,83.16,0
2016-02-05,82.86,82.86,82.86,82.86,0
2016-02-08,81.85,81.85,81.85,81.85,0
2016-02-09,81.36,81.36,81.36,81.36,0
2016-02-10,81.57,81.57,81.57,81.57,0
2016-02-11,80.68,80.68,80.68,80.68,0
2016-02-12,81.08,81.08,81.08,81.08,0
2016-02-16,81.0,81.0,81.0,81.0,0
2016-02-17,81.61,81.61,81.61,81.61,0
2016-02-18,81.96,81.96,81.96,81.96,0
2016-02-19,81.69,81.69,81.69,81.69,0
2016-02-22,81.97,81.97,81.97,81.97,0
2016-02-23,81.83,81.83,81.83,81.83,0
2016-02-24,81.61,81.61,81.61,81.61,0
2016-02-25,82.0,82.0,82.0,82.0,0
2016-02-26,82.54,82.54,82.54,82.54,0
2016-02-29,82.91,82.91,82.91,82.91,0
2016-03-01,83.42,83.42,83.42,83.42,0
2016-03-02,83.97,83.97,83.97,83.97,0
2016-03-03,84.28,84.28,84.28,84.28,0
2016-03-04,84.94,84.94,84.94,84.94,0
2016-03-07,85.32,85.32,85.32,85.32,0
2016-03-08,85.35,85.35,85.35,85.35,0
2016-03-09,85.1,85.1,85.1,85.1,0
2016-03-10,85.42,85.42,85.42,85.42,0
2016-03-11,86.06,86.06,86.06,86.06,0
2016-03-14,86.25,86.25,86.25,86.25,0
2016-03-15,85.99,85.99,85.99,85.99,0
2016-03-16,85.84,85.84,85.84,85.84,0
2016-03-17,86.62,86.62,86.62,86.62,0
2016-03-18,87.18,87.18,87.18,87.18,0
2016-03-21,86.78,86.78,86.78,86.78,0
2016-03-22,86.8,86.8,86.8,86.8,0
2016-03-23,86.75,86.75,86.75,86.75,0
2016-03-24,86.23,86.23,86.23,86.23,0
2016-03-28,86.15,86.15,86.15,86.15,0
2016-03-29,85.92,85.92,85.92,85.92,0
2016-03-30,86.31,86.31,86.31,86.31,0
2016-03-31,86.42,86.42,86.42,86.42,0
2016-04-01,86.32,86.32,86.32,86.32,0
2016-04-04,86.46,86.46,86.46,86.46,0
2016-04-05,86.19,86.19,86.19,86.19,0
2016-04-06,86.43,86.43,86.43,86.43,0
2016-04-07,86.38,86.38,86.38,86.38,0
2016-04-08,86.68,86.68,86.68,86.68,0
2016-04-11,86.91,86.91,86.91,86.91,0
2016-04-12,87.29,87.29,87.29,87.29,0
2016-04-13,88.01,88.01,88.01,88.01,0
2016-04-14,88.23,88.23,88.23,88.23,0
2016-04-15,88.32,88.32,88.32,88.32,0
2016-04-18,87.82,87.82,87.82,87.82,0
2016-04-19,88.5,88.5,88.5,88.5,0
2016-04-20,88.85,88.85,88.85,88.85,0
2016-04-21,88.88,88.88,88.88,88.88,0
2016-04-22,88.9,88.9,88.9,88.9,0
2016-04-25,88.88,88.88,88.88,88.88,0
2016-04-26,89.04,89.04,89.04,89.04,0
2016-04-27,89.36,89.36,89.36,89.36,0
2016-04-28,89.74,89.74,89.74,89.74,0
2016-04-29,89.75,89.75,89.75,89.75,0
2016-05-02,89.68,89.68,89.68,89.68,0
2016-05-03,89.31,89.31,89.31,89.31,0
2016-05-04,89.1,89.1,89.1,89.1,0
2016-05-05,89.07,89.07,89.07,89.07,0
2016-05-06,88.85,88.85,88.85,88.85,0
2016-05-09,88.83,88.83,88.83,88.83,0
2016-05-10,89.02,89.02,89.02,89.02,0
2016-05-11,89.07,89.07,89.07,89.07,0
2016-05-12,89.17,89.17,89.17,89.17,0
2016-05-13,89.18,89.18,89.18,89.18,0
2016-05-16,88.92,88.92,88.92,88.92,0
2016-05-17,89.12,89.12,89.12,89.12,0
2016-05-18,89.1,89.1,89.1,89.1,0
2016-05-19,88.65,88.65,88.65,88.65,0
2016-05-20,88.91,88.91,88.91,88.91,0
2016-05-23,88.96,88.96,88.96,88.96,0
2016-05-24,89.34,89.34,89.34,89.34,0
2016-05-25,89.68,89.68,89.68,89.68,0
2016-05-26,89.88,89.88,89.88,89.88,0
2016-05-27,90.02,90.02,90.02,90.02,0
2016-05-31,90.04,90.04,90.04,90.04,0
2016-06-01,89.88,89.88,89.88,89.88,0
2016-06-02,89.97,89.97,89.97,89.97,0
2016-06-03,90.11,90.11,90.11,90.11,0
2016-06-06,90.42,90.42,90.42,90.42,0
2016-06-07,90.8,90.8,90.8,90.8,0
2016-06-08,91.26,91.26,91.26,91.26,0
2016-06-09,91.29,91.29,91.29,91.29,0
2016-06-10,91.14,91.14,91.14,91.14,0
2016-06-13,90.91,90.91,90.91,90.91,0
2016-06-14,90.43,90.43,90.43,90.43,0
2016-06-15,90.55,90.55,90.55,90.55,0
2016-06-16,90.18,90.18,90.18,90.18,0
2016-06-17,90.39,90.39,90.39,90.39,0
2016-06-20,90.43,90.43,90.43,90.43,0
2016-06-21,90.4,90.4,90.4,90.4,0
2016-06-22,90.67,90.67,90.67,90.67,0
2016-06-23,90.99,90.99,90.99,90.99,0
2016-06-24,90.04,90.04,90.04,90.04,0
2016-06-27,89.49,89.49,89.49,89.49,0
2016-06-28,89.81,89.81,89.81,89.81,0
2016-06-29,90.53,90.53,90.53,90.53,0
2016-06-30,90.85,90.85,90.85,90.85,0
2016-07-01,91.13,91.13,91.13,91.13,0
2016-07-05,91.23,91.23,91.23,91.23,0
2016-07-06,91.21,91.21,91.21,91.21,0
2016-07-07,91.51,91.51,91.51,91.51,0
2016-07-08,91.95,91.95,91.95,91.95,0
2016-07-11,92.46,92.46,92.46,92.46,0
2016-07-12,92.93,92.93,92.93,92.93,0
2016-07-13,92.79,92.79,92.79,92.79,0
2016-07-14,93.04,93.04,93.04,93.04,0
2016-07-15,93.07,93.07,93.07,93.07,0
2016-07-18,92.65,92.65,92.65,92.65,0
2016-07-19,92.6,92.6,92.6,92.6,0
2016-07-20,92.6,92.6,92.6,92.6,0
2016-07-21,92.71,92.71,92.71,92.71,0
2016-07-22,92.77,92.77,92.77,92.77,0
2016-07-25,92.71,92.71,92.71,92.71,0
2016-07-26,92.62,92.62,92.62,92.62,0
2016-07-27,92.61,92.61,92.61,92.61,0
2016-07-28,92.56,92.56,92.56,92.56,0
2016-07-29,92.49,92.49,92.49,92.49,0
2016-08-01,92.52,92.52,92.52,92.52,0
2016-08-02,92.36,92.36,92.36,92.36,0
2016-08-03,92.41,92.41,92.41,92.41,0
2016-08-04,92.73,92.73,92.73,92.73,0
2016-08-05,92.94,92.94,92.94,92.94,0
2016-08-08,93.11,93.11,93.11,93.11,0
2016-08-09,93.4,93.4,93.4,93.4,0
2016-08-10,93.51,93.51,93.51,93.51,0
2016-08-11,93.49,93.49,93.49,93.49,0
2016-08-12,93.64,93.64,93.64,93.64,0
2016-08-15,93.59,93.59,93.59,93.59,0
2016-08-16,93.68,93.68,93.68,93.68,0
2016-08-17,93.8,93.8,93.8,93.8,0
2016-08-18,93.91,93.91,93.91,93.91,0
2016-08-19,93.94,93.94,93.94,93.94,0
2016-08-22,93.37,93.37,93.37,93.37,0
2016-08-23,93.54,93.54,93.54,93.54,0
2016-08-24,93.54,93.54,93.54,93.54,0
2016-08-25,93.5,93.5,93.5,93.5,0
2016-08-26,93.49,93.49,93.49,93.49,0
2016-08-29,93.55,93.55,93.55,93.55,0
2016-08-30,93.56,93.56,93.56,93.56,0
2016-08-31,93.49,93.49,93.49,93.49,0
2016-09-01,93.46,93.46,93.46,93.46,0
2016-09-02,93.51,93.51,93.51,93.51,0
2016-09-06,93.66,93.66,93.66,93.66,0
2016-09-07,93.75,93.75,93.75,93.75,0
2016-09-08,93.82,93.82,93.82,93.82,0
2016-09-09,93.53,93.53,93.53,93.53,0
2016-09-12,93.34,93.34,93.34,93.34,0
2016-09-13,93.13,93.13,93.13,93.13,0
2016-09-14,93.11,93.11,93.11,93.11,0
2016-09-15,93.14,93.14,93.14,93.14,0
2016-09-16,93.08,93.08,93.08,93.08,0
2016-09-19,92.76,92.76,92.76,92.76,0
2016-09-20,92.86,92.86,92.86,92.86,0
2016-09-21,92.94,92.94,92.94,92.94,0
2016-09-22,93.51,93.51,93.51,93.51,0
2016-09-23,93.63,93.63,93.63,93.63,0
2016-09-26,93.49,93.49,93.49,93.49,0
2016-09-27,93.49,93.49,93.49,93.49,0
2016-09-28,93.62,93.62,93.62,93.62,0
2016-09-29,93.8,93.8,93.8,93.8,0
2016-09-30,94.03,94.03,94.03,94.03,0
2016-10-03,94.08,94.08,94.08,94.08,0
2016-10-04,94.18,94.18,94.18,94.18,0
2016-10-05,94.19,94.19,94.19,94.19,0
2016-10-06,94.24,94.24,94.24,94.24,0
2016-10-07,94.29,94.29,94.29,94.29,0
2016-10-10,94.31,94.31,94.31,94.31,0
2016-10-11,94.38,94.38,94.38,94.38,0
2016-10-12,94.34,94.34,94.34,94.34,0
2016-10-13,94.25,94.25,94.25,94.25,0
2016-10-14,94.48,94.48,94.48,94.48,0
2016-10-17,94.14,94.14,94.14,94.14,0
2016-10-18,94.35,94.35,94.35,94.35,0
2016-10-19,94.55,94.55,94.55,94.55,0
2016-10-20,94.72,94.72,94.72,94.72,0
2016-10-21,94.7,94.7,94.7,94.7,0
2016-10-24,94.77,94.77,94.77,94.77,0
2016-10-25,94.77,94.77,94.77,94.77,0
2016-10-26,94.55,94.55,94.55,94.55,0
2016-10-27,94.41,94.41,94.41,94.41,0
2016-10-28,94.23,94.23,94.23,94.23,0
2016-10-31,93.99,93.99,93.99,93.99,0
2016-11-01,93.67,93.67,93.67,93.67,0
2016-11-02,93.33,93.33,93.33,93.33,0
2016-11-03,93.33,93.33,93.33,93.33,0
2016-11-04,93.33,93.33,93.33,93.33,0
2016-11-07,93.72,93.72,93.72,93.72,0
2016-11-08,93.64,93.64,93.64,93.64,0
2016-11-09,93.34,93.34,93.34,93.34,0
2016-11-10,93.04,93.04,93.04,93.04,0
2016-11-11,93.03,93.03,93.03,93.03,0
2016-11-14,92.16,92.16,92.16,92.16,0
2016-11-15,92.62,92.62,92.62,92.62,0
2016-11-16,92.68,92.68,92.68,92.68,0
2016-11-17,92.84,92.84,92.84,92.84,0
2016-11-18,92.79,92.79,92.79,92.79,0
2016-11-21,92.39,92.39,92.39,92.39,0
2016-11-22,92.69,92.69,92.69,92.69,0
2016-11-23,92.72,92.72,92.72,92.72,0
2016-11-25,92.73,92.73,92.73,92.73,0
2016-11-28,92.81,92.81,92.81,92.81,0
2016-11-29,92.79,92.79,92.79,92.79,0
2016-11-30,92.93,92.93,92.93,92.93,0
2016-12-01,92.96,92.96,92.96,92.96,0
2016-12-02,93.07,93.07,93.07,93.07,0
2016-12-05,93.32,93.32,93.32,93.32,0
2016-12-06,93.59,93.59,93.59,93.59,0
2016-12-07,93.93,93.93,93.93,93.93,0
2016-12-08,94.13,94.13,94.13,94.13,0
2016-12-09,94.19,94.19,94.19,94.19,0
2016-12-12,94.31,94.31,94.31,94.31,0
2016-12-13,94.32,94.32,94.32,94.32,0
2016-12-14,94.3,94.3,94.3,94.3,0
2016-12-15,94.01,94.01,94.01,94.01,0
2016-12-16,94.04,94.04,94.04,94.04,0
2016-12-19,93.71,93.71,93.71,93.71,0
2016-12-20,93.72,93.72,93.72,93.72,0
2016-12-21,93.75,93.75,93.75,93.75,0
2016-12-22,93.81,93.81,93.81,93.81,0
2016-12-23,93.93,93.93,93.93,93.93,0
2016-12-27,94.0,94.0,94.0,94.0,0
2016-12-28,94.07,94.07,94.07,94.07,0
2016-12-29,94.14,94.14,94.14,94.14,0
2016-12-30,94.23,94.23,94.23,94.23,0
2017-01-03,94.46,94.46,94.46,94.46,0
2017-01-04,94.75,94.75,94.75,94.75,0
2017-01-05,94.99,94.99,94.99,94.99,0
2017-01-06,95.04,95.04,95.04,95.04,0
2017-01-09,95.13,95.13,95.13,95.13,0
2017-01-10,95.21,95.21,95.21,95.21,0
2017-01-11,95.15,95.15,95.15,95.15,0
2017-01-12,95.19,95.19,95.19,95.19,0
2017-01-13,95.4,95.4,95.4,95.4,0
2017-01-17,95.08,95.08,95.08,95.08,0
2017-01-18,95.06,95.06,95.06,95.06,0
2017-01-19,94.91,94.91,94.91,94.91,0
2017-01-20,94.91,94.91,94.91,94.91,0
2017-01-23,94.9,94.9,94.9,94.9,0
2017-01-24,94.97,94.97,94.97,94.97,0
2017-01-25,95.08,95.08,95.08,95.08,0
2017-01-26,95.23,95.23,95.23,95.23,0
2017-01-27,95.39,95.39,95.39,95.39,0
2017-01-30,95.33,95.33,95.33,95.33,0
2017-01-31,95.16,95.16,95.16,95.16,0
2017-02-01,95.3,95.3,95.3,95.3,0
2017-02-02,95.35,95.35,95.35,95.35,0
2017-02-03,95.57,95.57,95.57,95.57,0
2017-02-06,95.63,95.63,95.63,95.63,0
2017-02-07,95.5,95.5,95.5,95.5,0
2017-02-08,95.54,95.54,95.54,95.54,0
2017-02-09,95.52,95.52,95.52,95.52,0
2017-02-10,95.63,95.63,95.63,95.63,0
2017-02-13,95.36,95.36,95.36,95.36,0
2017-02-14,95.44,95.44,95.44,95.44,0
2017-02-15,95.45,95.45,95.45,95.45,0
2017-02-16,95.41,95.41,95.41,95.41,0
2017-02-17,95.41,95.41,95.41,95.41,0
2017-02-21,95.63,95.63,95.63,95.63,0
2017-02-22,95.76,95.76,95.76,95.76,0
2017-02-23,95.87,95.87,95.87,95.87,0
2017-02-24,95.92,95.92,95.92,95.92,0
2017-02-27,96.1,96.1,96.1,96.1,0
2017-02-28,96.19,96.19,96.19,96.19,0
2017-03-01,96.44,96.44,96.44,96.44,0
2017-03-02,96.36,96.36,96.36,96.36,0
2017-03-03,96.27,96.27,96.27,96.27,0
2017-03-06,96.03,96.03,96.03,96.03,0
2017-03-07,95.78,95.78,95.78,95.78,0
2017-03-08,95.47,95.47,95.47,95.47,0
2017-03-09,95.0,95.0,95.0,95.0,0
2017-03-10,95.09,95.09,95.09,95.09,0
2017-03-13,94.87,94.87,94.87,94.87,0
2017-03-14,94.52,94.52,94.52,94.52,0
2017-03-15,94.89,94.89,94.89,94.89,0
2017-03-16,95.29,95.29,95.29,95.29,0
2017-03-17,95.31,95.31,95.31,95.31,0
2017-03-20,94.7,94.7,94.7,94.7,0
2017-03-21,94.65,94.65,94.65,94.65,0
2017-03-22,94.33,94.33,94.33,94.33,0
2017-03-23,94.46,94.46,94.46,94.46,0
2017-03-24,94.63,94.63,94.63,94.63,0
2017-03-27,94.5,94.5,94.5,94.5,0
2017-03-28,94.74,94.74,94.74,94.74,0
2017-03-29,95.08,95.08,95.08,95.08,0
2017-03-30,95.31,95.31,95.31,95.31,0
2017-03-31,95.43,95.43,95.43,95.43,0
2017-04-03,95.33,95.33,95.33,95.33,0
2017-04-04,95.31,95.31,95.31,95.31,0
2017-04-05,95.49,95.49,95.49,95.49,0
2017-04-06,95.48,95.48,95.48,95.48,0
2017-04-07,95.57,95.57,95.57,95.57,0
2017-04-10,95.63,95.63,95.63,95.63,0
2017-04-11,95.62,95.62,95.62,95.62,0
2017-04-12,95.6,95.6,95.6,95.6,0
2017-04-13,95.63,95.63,95.63,95.63,0
2017-04-17,95.14,95.14,95.14,95.14,0
2017-04-18,95.13,95.13,95.13,95.13,0
2017-04-19,95.2,95.2,95.2,95.2,0
2017-04-20,95.14,95.14,95.14,95.14,0
2017-04-21,95.26,95.26,95.26,95.26,0
2017-04-24,95.49,95.49,95.49,95.49,0
2017-04-25,95.66,95.66,95.66,95.66,0
2017-04-26,95.75,95.75,95.75,95.75,0
2017-04-27,95.8,95.8,95.8,95.8,0
2017-04-28,95.83,95.83,95.83,95.83,0
2017-05-01,95.84,95.84,95.84,95.84,0
2017-05-02,95.91,95.91,95.91,95.91,0
2017-05-03,95.92,95.92,95.92,95.92,0
2017-05-04,95.72,95.72,95.72,95.72,0
2017-05-05,95.74,95.74,95.74,95.74,0
2017-05-08,95.77,95.77,95.77,95.77,0
2017-05-09,95.82,95.82,95.82,95.82,0
2017-05-10,95.89,95.89,95.89,95.89,0
2017-05-11,95.96,95.96,95.96,95.96,0
2017-05-12,96.03,96.03,96.03,96.03,0
2017-05-15,96.16,96.16,96.16,96.16,0
2017-05-16,96.24,96.24,96.24,96.24,0
2017-05-17,96.1,96.1,96.1,96.1,0
2017-05-18,95.99,95.99,95.99,95.99,0
2017-05-19,96.24,96.24,96.24,96.24,0
2017-05-22,95.88,95.88,95.88,95.88,0
2017-05-23,96.08,96.08,96.08,96.08,0
2017-05-24,96.13,96.13,96.13,96.13,0
2017-05-25,96.13,96.13,96.13,96.13,0
2017-05-26,96.16,96.16,96.16,96.16,0
2017-05-30,96.16,96.16,96.16,96.16,0
2017-06-01,96.31,96.31,96.31,96.31,0
2017-06-02,96.41,96.41,96.41,96.41,0
2017-06-05,96.42,96.42,96.42,96.42,0
2017-06-06,96.48,96.48,96.48,96.48,0
2017-06-07,96.38,96.38,96.38,96.38,0
2017-06-08,96.3,96.3,96.3,96.3,0
2017-06-09,96.42,96.42,96.42,96.42,0
2017-06-12,96.48,96.48,96.48,96.48,0
2017-06-13,96.59,96.59,96.59,96.59,0
2017-06-14,96.64,96.64,96.64,96.64,0
2017-06-15,96.51,96.51,96.51,96.51,0
2017-06-16,96.49,96.49,96.49,96.49,0
2017-06-19,96.16,96.16,96.16,96.16,0
2017-06-20,95.91,95.91,95.91,95.91,0
2017-06-21,95.65,95.65,95.65,95.65,0
2017-06-22,95.62,95.62,95.62,95.62,0
2017-06-23,95.7,95.7,95.7,95.7,0
2017-06-26,95.84,95.84,95.84,95.84,0
2017-06-27,95.91,95.91,95.91,95.91,0
